Date,City,State,Lat,Lng,Population,AQI,Category,Defining_Parameter,initial_business_closure
2020-04-02,Phoenix,AZ,33.44838,-112.07404,1563025.0,50,Good,Ozone,2020-03-31
2020-04-03,Phoenix,AZ,33.44838,-112.07404,1563025.0,58,Moderate,Ozone,2020-03-31
2020-04-04,Phoenix,AZ,33.44838,-112.07404,1563025.0,71,Moderate,Ozone,2020-03-31
2020-04-05,Phoenix,AZ,33.44838,-112.07404,1563025.0,48,Good,Ozone,2020-03-31
2020-04-06,Phoenix,AZ,33.44838,-112.07404,1563025.0,48,Good,Ozone,2020-03-31
2020-04-07,Phoenix,AZ,33.44838,-112.07404,1563025.0,46,Good,Ozone,2020-03-31
2020-04-08,Phoenix,AZ,33.44838,-112.07404,1563025.0,40,Good,Ozone,2020-03-31
2020-04-09,Phoenix,AZ,33.44838,-112.07404,1563025.0,58,Moderate,Ozone,2020-03-31
2020-04-10,Phoenix,AZ,33.44838,-112.07404,1563025.0,74,Moderate,Ozone,2020-03-31
2020-04-11,Phoenix,AZ,33.44838,-112.07404,1563025.0,45,Good,Ozone,2020-03-31
2020-04-12,Phoenix,AZ,33.44838,-112.07404,1563025.0,47,Good,Ozone,2020-03-31
2020-04-13,Phoenix,AZ,33.44838,-112.07404,1563025.0,46,Good,Ozone,2020-03-31
2020-04-14,Phoenix,AZ,33.44838,-112.07404,1563025.0,51,Moderate,Ozone,2020-03-31
2020-04-15,Phoenix,AZ,33.44838,-112.07404,1563025.0,77,Moderate,Ozone,2020-03-31
2020-04-16,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-04-17,Phoenix,AZ,33.44838,-112.07404,1563025.0,61,Moderate,Ozone,2020-03-31
2020-04-18,Phoenix,AZ,33.44838,-112.07404,1563025.0,50,Good,Ozone,2020-03-31
2020-04-19,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-04-20,Phoenix,AZ,33.44838,-112.07404,1563025.0,77,Moderate,Ozone,2020-03-31
2020-04-21,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-04-22,Phoenix,AZ,33.44838,-112.07404,1563025.0,80,Moderate,Ozone,2020-03-31
2020-04-23,Phoenix,AZ,33.44838,-112.07404,1563025.0,77,Moderate,Ozone,2020-03-31
2020-04-24,Phoenix,AZ,33.44838,-112.07404,1563025.0,90,Moderate,Ozone,2020-03-31
2020-04-25,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-04-26,Phoenix,AZ,33.44838,-112.07404,1563025.0,87,Moderate,Ozone,2020-03-31
2020-04-27,Phoenix,AZ,33.44838,-112.07404,1563025.0,74,Moderate,Ozone,2020-03-31
2020-04-28,Phoenix,AZ,33.44838,-112.07404,1563025.0,126,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-04-29,Phoenix,AZ,33.44838,-112.07404,1563025.0,133,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-04-30,Phoenix,AZ,33.44838,-112.07404,1563025.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-01,Phoenix,AZ,33.44838,-112.07404,1563025.0,77,Moderate,Ozone,2020-03-31
2020-05-02,Phoenix,AZ,33.44838,-112.07404,1563025.0,54,Moderate,Ozone,2020-03-31
2020-05-03,Phoenix,AZ,33.44838,-112.07404,1563025.0,80,Moderate,Ozone,2020-03-31
2020-05-04,Phoenix,AZ,33.44838,-112.07404,1563025.0,119,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-05,Phoenix,AZ,33.44838,-112.07404,1563025.0,143,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-06,Phoenix,AZ,33.44838,-112.07404,1563025.0,147,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-07,Phoenix,AZ,33.44838,-112.07404,1563025.0,136,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-08,Phoenix,AZ,33.44838,-112.07404,1563025.0,112,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-09,Phoenix,AZ,33.44838,-112.07404,1563025.0,84,Moderate,Ozone,2020-03-31
2020-05-10,Phoenix,AZ,33.44838,-112.07404,1563025.0,97,Moderate,Ozone,2020-03-31
2020-05-11,Phoenix,AZ,33.44838,-112.07404,1563025.0,80,Moderate,Ozone,2020-03-31
2020-05-12,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-05-13,Phoenix,AZ,33.44838,-112.07404,1563025.0,58,Moderate,Ozone,2020-03-31
2020-05-14,Phoenix,AZ,33.44838,-112.07404,1563025.0,97,Moderate,Ozone,2020-03-31
2020-05-15,Phoenix,AZ,33.44838,-112.07404,1563025.0,97,Moderate,Ozone,2020-03-31
2020-05-16,Phoenix,AZ,33.44838,-112.07404,1563025.0,80,Moderate,Ozone,2020-03-31
2020-05-17,Phoenix,AZ,33.44838,-112.07404,1563025.0,61,Moderate,Ozone,2020-03-31
2020-05-18,Phoenix,AZ,33.44838,-112.07404,1563025.0,61,Moderate,Ozone,2020-03-31
2020-05-19,Phoenix,AZ,33.44838,-112.07404,1563025.0,48,Good,Ozone,2020-03-31
2020-05-20,Phoenix,AZ,33.44838,-112.07404,1563025.0,90,Moderate,Ozone,2020-03-31
2020-05-21,Phoenix,AZ,33.44838,-112.07404,1563025.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-22,Phoenix,AZ,33.44838,-112.07404,1563025.0,93,Moderate,Ozone,2020-03-31
2020-05-23,Phoenix,AZ,33.44838,-112.07404,1563025.0,64,Moderate,Ozone,2020-03-31
2020-05-24,Phoenix,AZ,33.44838,-112.07404,1563025.0,77,Moderate,Ozone,2020-03-31
2020-05-25,Phoenix,AZ,33.44838,-112.07404,1563025.0,74,Moderate,Ozone,2020-03-31
2020-05-26,Phoenix,AZ,33.44838,-112.07404,1563025.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-27,Phoenix,AZ,33.44838,-112.07404,1563025.0,90,Moderate,Ozone,2020-03-31
2020-05-28,Phoenix,AZ,33.44838,-112.07404,1563025.0,108,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-29,Phoenix,AZ,33.44838,-112.07404,1563025.0,140,Unhealthy for Sensitive Groups,Ozone,2020-03-31
2020-05-30,Phoenix,AZ,33.44838,-112.07404,1563025.0,71,Moderate,Ozone,2020-03-31
2019-01-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,36,Good,Ozone,2020-03-31
2019-01-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,33,Good,Ozone,2020-03-31
2019-01-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,43,Good,PM2.5,2020-03-31
2019-01-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,41,Good,PM2.5,2020-03-31
2019-01-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,35,Good,Ozone,2020-03-31
2019-01-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,38,Good,PM2.5,2020-03-31
2019-01-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,34,Good,Ozone,2020-03-31
2019-01-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,34,Good,Ozone,2020-03-31
2019-01-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,31,Good,Ozone,2020-03-31
2019-01-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,28,Good,Ozone,2020-03-31
2019-01-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,38,Good,Ozone,2020-03-31
2019-01-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-01-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,33,Good,Ozone,2020-03-31
2019-01-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,31,Good,Ozone,2020-03-31
2019-01-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,31,Good,Ozone,2020-03-31
2019-01-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,28,Good,Ozone,2020-03-31
2019-01-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,32,Good,Ozone,2020-03-31
2019-01-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,36,Good,Ozone,2020-03-31
2019-01-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-01-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,38,Good,PM2.5,2020-03-31
2019-01-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,PM10,2020-03-31
2019-01-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,37,Good,PM10,2020-03-31
2019-01-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,35,Good,Ozone,2020-03-31
2019-01-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,PM10,2020-03-31
2019-01-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-01-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,PM2.5,2020-03-31
2019-01-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,43,Good,Ozone,2020-03-31
2019-01-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,PM10,2020-03-31
2019-01-29,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,PM10,2020-03-31
2019-01-30,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,PM10,2020-03-31
2019-01-31,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,PM10,2020-03-31
2019-02-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-02-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,39,Good,Ozone,2020-03-31
2019-02-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,35,Good,PM10,2020-03-31
2019-02-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,33,Good,Ozone,2020-03-31
2019-02-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,38,Good,Ozone,2020-03-31
2019-02-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,39,Good,Ozone,2020-03-31
2019-02-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,Ozone,2020-03-31
2019-02-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-02-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,46,Good,Ozone,2020-03-31
2019-02-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,43,Good,PM10,2020-03-31
2019-02-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,36,Good,Ozone,2020-03-31
2019-02-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-02-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,39,Good,Ozone,2020-03-31
2019-02-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,41,Good,Ozone,2020-03-31
2019-02-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,43,Good,Ozone,2020-03-31
2019-02-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,PM10,2020-03-31
2019-02-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,36,Good,Ozone,2020-03-31
2019-02-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-02-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-02-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-02-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-02-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,46,Good,Ozone,2020-03-31
2019-02-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,Ozone,2020-03-31
2019-03-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,Ozone,2020-03-31
2019-03-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,39,Good,Ozone,2020-03-31
2019-03-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-03-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-03-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-03-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,75,Moderate,PM10,2020-03-31
2019-03-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,43,Good,Ozone,2020-03-31
2019-03-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,84,Moderate,PM10,2020-03-31
2019-03-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-03-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-03-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-03-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-03-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,59,Moderate,PM10,2020-03-31
2019-03-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-03-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-03-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,PM10,2020-03-31
2019-03-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,Ozone,2020-03-31
2019-03-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-03-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-03-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-03-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-03-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-03-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-03-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,Ozone,2020-03-31
2019-03-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-03-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-03-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-03-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,PM10,2020-03-31
2019-03-29,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,Ozone,2020-03-31
2019-03-30,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-03-31,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-04-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-04-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,PM10,2020-03-31
2019-04-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-04-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-04-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,PM10,2020-03-31
2019-04-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-04-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-04-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-04-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-04-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,89,Moderate,PM10,2020-03-31
2019-04-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-04-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-04-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-04-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-04-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-04-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-04-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-04-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-04-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-04-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-04-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-04-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-04-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,Ozone,2020-03-31
2019-04-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,77,Moderate,Ozone,2020-03-31
2019-04-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-04-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-04-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-04-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-04-29,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,PM10,2020-03-31
2019-04-30,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,Ozone,2020-03-31
2019-05-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-05-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,Ozone,2020-03-31
2019-05-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-05-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-05-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-05-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-05-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,PM2.5,2020-03-31
2019-05-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-05-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,PM10,2020-03-31
2019-05-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,55,Moderate,PM10,2020-03-31
2019-05-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,53,Moderate,PM10,2020-03-31
2019-05-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-05-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-05-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-05-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-05-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-05-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,Ozone,2020-03-31
2019-05-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-05-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-05-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-05-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-05-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-05-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-05-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-05-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-05-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,Ozone,2020-03-31
2019-05-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-05-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-05-29,Tucson,AZ,32.221740000000004,-110.92648,531641.0,87,Moderate,Ozone,2020-03-31
2019-05-30,Tucson,AZ,32.221740000000004,-110.92648,531641.0,84,Moderate,Ozone,2020-03-31
2019-05-31,Tucson,AZ,32.221740000000004,-110.92648,531641.0,58,Moderate,Ozone,2020-03-31
2019-06-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,48,Good,Ozone,2020-03-31
2019-06-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-06-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-06-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,Ozone,2020-03-31
2019-06-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-06-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-06-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-06-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,Ozone,2020-03-31
2019-06-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-06-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,103,Unhealthy for Sensitive Groups,PM10,2020-03-31
2019-06-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,53,Moderate,PM10,2020-03-31
2019-06-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-06-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-06-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,PM10,2020-03-31
2019-06-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-06-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-06-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-06-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-06-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-06-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-06-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,PM10,2020-03-31
2019-06-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,47,Good,Ozone,2020-03-31
2019-06-23,Tucson,AZ,32.221740000000004,-110.92648,531641.0,67,Moderate,Ozone,2020-03-31
2019-06-24,Tucson,AZ,32.221740000000004,-110.92648,531641.0,77,Moderate,Ozone,2020-03-31
2019-06-25,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-06-26,Tucson,AZ,32.221740000000004,-110.92648,531641.0,40,Good,PM10,2020-03-31
2019-06-27,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,PM10,2020-03-31
2019-06-28,Tucson,AZ,32.221740000000004,-110.92648,531641.0,59,Moderate,PM10,2020-03-31
2019-06-29,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,Ozone,2020-03-31
2019-06-30,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-07-01,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,PM10,2020-03-31
2019-07-02,Tucson,AZ,32.221740000000004,-110.92648,531641.0,38,Good,Ozone,2020-03-31
2019-07-03,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,PM10,2020-03-31
2019-07-04,Tucson,AZ,32.221740000000004,-110.92648,531641.0,44,Good,PM2.5,2020-03-31
2019-07-05,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,PM10,2020-03-31
2019-07-06,Tucson,AZ,32.221740000000004,-110.92648,531641.0,49,Good,PM10,2020-03-31
2019-07-07,Tucson,AZ,32.221740000000004,-110.92648,531641.0,56,Moderate,PM10,2020-03-31
2019-07-08,Tucson,AZ,32.221740000000004,-110.92648,531641.0,42,Good,Ozone,2020-03-31
2019-07-09,Tucson,AZ,32.221740000000004,-110.92648,531641.0,46,Good,Ozone,2020-03-31
2019-07-10,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-07-11,Tucson,AZ,32.221740000000004,-110.92648,531641.0,74,Moderate,PM10,2020-03-31
2019-07-12,Tucson,AZ,32.221740000000004,-110.92648,531641.0,71,Moderate,Ozone,2020-03-31
2019-07-13,Tucson,AZ,32.221740000000004,-110.92648,531641.0,64,Moderate,Ozone,2020-03-31
2019-07-14,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-07-15,Tucson,AZ,32.221740000000004,-110.92648,531641.0,80,Moderate,Ozone,2020-03-31
2019-07-16,Tucson,AZ,32.221740000000004,-110.92648,531641.0,61,Moderate,Ozone,2020-03-31
2019-07-17,Tucson,AZ,32.221740000000004,-110.92648,531641.0,51,Moderate,PM10,2020-03-31
2019-07-18,Tucson,AZ,32.221740000000004,-110.92648,531641.0,54,Moderate,Ozone,2020-03-31
2019-07-19,Tucson,AZ,32.221740000000004,-110.92648,531641.0,50,Good,Ozone,2020-03-31
2019-07-20,Tucson,AZ,32.221740000000004,-110.92648,531641.0,45,Good,Ozone,2020-03-31
2019-07-21,Tucson,AZ,32.221740000000004,-110.92648,531641.0,56,Moderate,PM10,2020-03-31
2019-07-22,Tucson,AZ,32.221740000000004,-110.92648,531641.0,55,Moderate,PM10,2020-03-31
